file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\monitor\test\monitor_0534.off,monitor,test,1382,1310,1310,2656,34633.9947069463,26.43816389843224,0.0022006499999999048,3572.662975,26.0004,121.0001,75.5,144.97342860045077,2.7846914616497744,4.791189652677255,-25.956753719247487,85.6156157267876
D:\research\data\ModelNet10\monitor\test\monitor_0535.off,monitor,test,398,278,278,615,3480.005489473053,12.841348669642262,0.022995000000000765,302.9375,8.37689,38.0,28.22046,48.06835392109553,2.166049899497489,0.01074371859296327,-5.340733025125628,27.228061418885645
D:\research\data\ModelNet10\monitor\test\monitor_0536.off,monitor,test,942,810,810,1686,589.5899129763325,0.7278887814522622,7.992005000000088e-05,63.10895490645,3.8394,13.7768,16.448,21.79628212792264,-1.5870679193205992,-4.1068820594479964,-2.9036799129511666,15.683651876082383
D:\research\data\ModelNet10\monitor\test\monitor_0537.off,monitor,test,3815,3268,3268,6800,2746157.9633606384,847.3181003889649,1.2956299999089538e-05,246552.01342326723,223.187,947.8127,624.3393,1156.7026034269913,-94.29131790275123,-102.53057956749707,-121.73691464246384,712.2761717968272
D:\research\data\ModelNet10\monitor\test\monitor_0538.off,monitor,test,11492,11622,11622,22590,710363.9745238012,61.51935347049492,0.00022800000000007412,38423.162867340005,134.8094,373.616,319.636,509.83297488526574,8.281425939781847,-71.82706194744162,34.35612788374546,294.06460806777847
D:\research\data\ModelNet10\monitor\test\monitor_0539.off,monitor,test,15320,17575,17575,32147,5142.016362974427,0.29277551460310847,3.849999992595887e-08,140.57977858554378,16.9901,25.2563,20.35981,36.62056868668345,1.3444170626631686,-0.007690313315928412,-3.449687893668324,19.057271571865105
D:\research\data\ModelNet10\monitor\test\monitor_0540.off,monitor,test,540,484,484,996,3522.456677298393,7.277803052269401,0.0005499499999999968,486.38126030760003,5.0,46.11,29.2,54.806679337467614,1.4981317407407413,0.1776986666666664,-0.1629133333333327,27.81522882954524
D:\research\data\ModelNet10\monitor\test\monitor_0541.off,monitor,test,966,631,631,1415,45843465.766026355,72883.09342770504,0.0008435000013378158,3357782.5642514997,555.337,3034.251,2432.06,3928.1031246862653,-43.56957743271217,19.3977122153208,-847.7316449275352,2573.659777434259
D:\research\data\ModelNet10\monitor\test\monitor_0542.off,monitor,test,10532,9511,9511,19408,774687.0173752487,82.10779198465757,1.5049999999254137e-05,49914.734551675,117.2935,426.3569,289.8085,528.7030716688811,-0.26785478541564917,20.256977810482567,-47.01107196353957,299.1196588861083
D:\research\data\ModelNet10\monitor\test\monitor_0543.off,monitor,test,917,801,801,1659,863.7701720906374,1.09199768911585,1.485950000074121e-06,50.098528730000005,7.48032,15.1575,13.30706,21.5123880449382,-0.3742402955288993,-1.2100000076335842,-3.776501169029431,13.652830795229013
D:\research\data\ModelNet10\monitor\test\monitor_0544.off,monitor,test,728,690,690,1399,1029.7032232231254,1.5120458490794795,4.117300000000019e-06,96.57748007280014,1.767722,16.7323,13.7795,21.747857931513256,-0.752921277472536,0.01086189560439562,-4.867875206043952,14.43755814523326
D:\research\data\ModelNet10\monitor\test\monitor_0545.off,monitor,test,238,230,230,452,64305.5908107095,279.58952526395433,0.14109878634044196,11309.125651430722,37.60728,178.5001,160.0,242.64499419730134,-10.238091260504202,45.976466781512634,-22.019352941176468,170.515421470919
D:\research\data\ModelNet10\monitor\test\monitor_0546.off,monitor,test,172,128,128,278,20757.976955151527,162.17169496212125,1.408108032746999,2504.80365968145,40.0831,93.307064,90.3763,135.94388069935366,2.009639395348834,0.18178758139534798,-19.802534883720945,80.19521796845554
D:\research\data\ModelNet10\monitor\test\monitor_0547.off,monitor,test,1810,1614,1614,3326,90390.90426559748,56.318320414702534,3.3264094757391975e-05,11443.417839290698,121.654,204.7363,162.977,288.5795397852904,-31.577515469613346,-38.176644088397644,-39.78930848618799,187.47614382225728
D:\research\data\ModelNet10\monitor\test\monitor_0548.off,monitor,test,536,446,446,934,1370.6906499455672,3.1152060226035623,0.00010021168213462895,144.3746075889597,7.00063,19.249954,20.5235,28.996268753910666,-0.6466472761194031,-0.09712752238805908,-0.5488975932835847,14.334133616697931
D:\research\data\ModelNet10\monitor\test\monitor_0549.off,monitor,test,2512,3358,3358,5858,3184.100356947519,0.9499106076812373,3.434000000074886e-07,175.22733682307754,9.44491,24.9335,23.3302,35.42857574329089,-1.9783323176751537,-3.421522982484075,-5.884768795382183,23.44274991101759
D:\research\data\ModelNet10\monitor\test\monitor_0550.off,monitor,test,1366,1468,1468,2785,1702399.4170469963,1182.2218173937479,0.01386510620227917,136424.042208,177.86,702.79,515.212,889.3769553142245,0.4919912152269341,8.549846266471453,-91.97729524158116,502.2553497995067
D:\research\data\ModelNet10\monitor\test\monitor_0551.off,monitor,test,3997,4477,4477,8201,1228.4566119300302,0.2743928103484551,7.185000001306294e-08,50.46100090883776,3.68481,11.586948,11.57063,16.784357815767155,-0.744410846885161,-0.006413308481359645,-3.0928737130347597,10.640329894827964
D:\research\data\ModelNet10\monitor\test\monitor_0552.off,monitor,test,3471,2936,2936,6138,1049079.4390388376,359.0278709920716,0.05093154999999738,58468.42520020001,133.5491,389.5973,418.331,587.0453507516263,7.762598061077507,2.997832857966037,-142.15467512993231,404.77920314312115
D:\research\data\ModelNet10\monitor\test\monitor_0553.off,monitor,test,331,326,326,637,125897.90408692334,386.18988983718856,0.14109878634044015,11309.125651430722,51.75,178.5001,166.5,249.52474466475266,-5.5457444108761305,33.7217344531722,-32.55981993957707,169.8824377543623
D:\research\data\ModelNet10\monitor\test\monitor_0554.off,monitor,test,365,240,240,535,145232.35921527326,628.7115117544299,6.123743400000002,12567.884371899998,62.516,281.842,195.783,348.8182138435434,-7.470076712328765,-3.9540493150684894,-43.9150271232876,204.11696730833367
D:\research\data\ModelNet10\monitor\test\monitor_0555.off,monitor,test,283,202,202,442,3622960.600466171,17935.44851715927,31.638549449999687,242406.0,282.326,865.75,786.188,1203.0472160808984,-50.340624876325386,-4.90152268551239,-175.9822208480563,723.7021022302134
D:\research\data\ModelNet10\monitor\test\monitor_0556.off,monitor,test,2149,1868,1868,3895,7391655.610234119,3956.9890847077827,0.0009131500000085779,477388.12470000004,445.758,1457.75,1011.75,1829.5828266476485,-19.978880409492657,-44.3856103303861,-365.3525253606327,1167.1390092063068
D:\research\data\ModelNet10\monitor\test\monitor_0557.off,monitor,test,1876,1626,1626,3374,1910.7197667432058,1.1787290356219693,2.3480000000731822e-07,112.91764859783889,7.91147,18.5039,13.594,24.28543820421818,-2.097814855010677,-2.9865307729211197,-3.6921640703624545,16.18375963571418
D:\research\data\ModelNet10\monitor\test\monitor_0558.off,monitor,test,2043,1906,1906,3835,5645.725398653264,2.980847623364984,2.755743415124043e-05,1086.91657176,7.134,63.5144,47.5359,79.65321557959854,-1.0673559348996557,-0.2733806167400861,-17.91006146647078,52.59622224881918
D:\research\data\ModelNet10\monitor\test\monitor_0559.off,monitor,test,9296,8849,8849,17334,2140.344629705492,0.2420382935322302,1.3899999998356742e-08,146.35662732289998,9.29527,22.32286,18.7122,30.57545668984357,-0.028565684165243334,-0.03469352560240921,0.26889552882962114,14.390007162927876
D:\research\data\ModelNet10\monitor\test\monitor_0560.off,monitor,test,272,210,210,446,184498.10180168107,891.2951777858995,0.04149999999999987,12015.3571,140.17276,191.75,183.681,300.25851346301175,-13.58122985294119,-3.4353529411764696,-28.12484264705894,157.14347198088677
D:\research\data\ModelNet10\monitor\test\monitor_0561.off,monitor,test,1947,1624,1624,3398,1826157.8245330954,1125.1742603407877,1.3582371848373092e-05,210777.09521582854,349.8037,841.75,781.497,1200.6844931299354,11.267345480225858,53.35019193631234,-196.96757303543865,760.1797089239199
D:\research\data\ModelNet10\monitor\test\monitor_0562.off,monitor,test,1019,965,965,1957,2525.526778621972,2.6171261954631797,6.030599999999422e-05,123.69074868249999,20.0787,19.685,20.661718,34.893552547734714,-5.667823307163894,-0.029642001962707904,-5.842962178606468,20.727319820573705
D:\research\data\ModelNet10\monitor\test\monitor_0563.off,monitor,test,734,552,552,1182,2261.7308430471544,4.211789279417413,4.9200000006875675e-08,154.45669242500017,6.790486,21.9173,17.25001,28.706124510394922,-0.7242972125340555,-2.710228861035422,-1.301722031335146,17.006359808902854
D:\research\data\ModelNet10\monitor\test\monitor_0564.off,monitor,test,758,596,596,1256,3437.0147214070266,5.766803223837293,5.710000001828966e-07,617.96875,8.22039,43.75,33.4922,55.70785198328957,0.7597128944591144,-3.146662137203196,-11.666763007915659,37.88419433166462
D:\research\data\ModelNet10\monitor\test\monitor_0565.off,monitor,test,910,808,808,1664,517.4960008282785,0.6404653475597508,7.874000001351078e-06,61.84510859320001,7.874,15.74803,12.59843,21.649959892475554,-0.8889670329670367,-0.01028979120879121,-3.1102373736263704,12.285731938108771
D:\research\data\ModelNet10\monitor\train\monitor_0001.off,monitor,train,798,728,728,1476,1241.4283579011835,1.709956415841852,0.00020359929799998455,128.68105268460002,7.94384,20.07874,18.0433,28.139315358110615,0.5974615802005034,0.7941232506265625,-3.75458265664162,17.363062659953822
D:\research\data\ModelNet10\monitor\train\monitor_0002.off,monitor,train,5770,4850,4850,9785,597.8456463191814,0.12331799635296614,9.939999999806649e-08,95.54497109258521,2.403598,15.6945,14.4207,21.44880421108841,0.5169937308492193,-1.3247604376083326,-3.6603960892549727,14.138800103135273
D:\research\data\ModelNet10\monitor\train\monitor_0003.off,monitor,train,17579,15772,15772,31961,73028.41989365571,4.674118016747075,5.399999987720783e-07,3621.6101191095004,88.1835,135.185204,108.452928,194.4566960650746,4.345689191194014,3.020823428977701,-7.937671857786419,92.52838735128817
D:\research\data\ModelNet10\monitor\train\monitor_0004.off,monitor,train,758,666,666,1378,1674.0957797653139,2.5174372628049815,0.0001644132499999949,101.254423624,11.47319,17.5941,16.3609,26.624528022034497,0.7171850105540925,0.059106778364116076,-5.69161731926123,16.48608494897671
D:\research\data\ModelNet10\monitor\train\monitor_0005.off,monitor,train,1456,1310,1310,2693,5922.354074675326,4.52088097303459,0.0003413650000000193,167.4004289787,22.373176,24.8031,21.2598,39.594593948883684,-7.026369142857269,-0.4357521085164832,-5.1275255824175945,22.720910987480696
D:\research\data\ModelNet10\monitor\train\monitor_0006.off,monitor,train,3246,2561,2561,5461,142207.58131799733,56.119803203629566,7.000000000078775e-07,7610.268349571999,43.0311,163.711,117.938,206.3064199975609,4.949904867529242,21.91517721503396,-37.2546132778802,139.85502793191094
D:\research\data\ModelNet10\monitor\train\monitor_0007.off,monitor,train,94562,104419,104419,195448,2119.309006949704,0.020367004372158617,1.3899999962239257e-08,93.7499575012,11.84349,16.25984,19.5732,28.067076984354816,-1.5933988275313515,0.0933299277088196,0.11763520460670981,12.620034123568445
D:\research\data\ModelNet10\monitor\train\monitor_0008.off,monitor,train,1274,856,856,1903,10787.734822412816,13.04441937413884,1.165000000041274e-06,150.0,19.5,18.75,18.5,32.7728927621594,-3.873303924646755,2.0440481946624884,-2.5153177708006456,17.33427450585509
D:\research\data\ModelNet10\monitor\train\monitor_0009.off,monitor,train,110,78,78,170,1511.22634686953,19.626316193110778,0.03196884599999999,226.21757906,2.3622,26.1179,18.5039,32.09546703913187,0.05820540909090909,-0.04224745454545465,-6.209722509090909,20.272500214048264
D:\research\data\ModelNet10\monitor\train\monitor_0010.off,monitor,train,2002,3230,3230,5160,25221.903640970115,7.811057182090459,8.505903832052674e-06,2279.047123401595,41.377,92.24413,86.0452,132.75847276726597,-3.6890619380619487,9.283433861138818,-17.124849200799286,81.78333591873037
D:\research\data\ModelNet10\monitor\train\monitor_0011.off,monitor,train,2567,3086,3086,5578,1652.5144567839668,0.5363565260577606,4.774499999999511e-06,158.36170624312498,7.24409,22.4524,15.5003,28.228468002675953,-0.9756891643942415,0.05255532294507252,-5.645914862095807,17.473486457339828
D:\research\data\ModelNet10\monitor\train\monitor_0012.off,monitor,train,2738,2556,2556,5203,979.3256113423845,0.384049259349953,3.4879112660746704e-07,85.77379585000001,4.35507,17.5112,12.6975,22.064343778932106,-0.09524459605551455,0.019479401022648876,-1.3739356829802836,11.737262549176409
D:\research\data\ModelNet10\monitor\train\monitor_0013.off,monitor,train,2442,2032,2032,4253,3379.3255944918283,1.6679790693444354,8.930000000217583e-07,267.39042683760005,3.18342,31.5,24.430402,39.99035764753804,-0.06202431613431354,0.01260056429156234,-6.951215716625786,24.834570636420125
D:\research\data\ModelNet10\monitor\train\monitor_0014.off,monitor,train,4125,4306,4306,8318,10497.113219001767,2.4548908369975972,1.1519999999990001e-05,931.69519836,27.4362,53.5444,52.9931,80.17491184535223,-2.1438098618182067,-0.06668600000000408,-6.587426533333323,42.379633026085145
D:\research\data\ModelNet10\monitor\train\monitor_0015.off,monitor,train,1074,934,934,1935,1014.0784581226251,1.0998681758379887,0.0001810900000000326,106.014700791,12.1394,19.6851,16.87905,28.631635008718938,1.4633997206703842,-0.7109708566107954,0.6981192830540043,13.184754956630805
D:\research\data\ModelNet10\monitor\train\monitor_0016.off,monitor,train,6724,6246,6246,12642,1876.685783888048,0.3044590823958572,4.650000000077281e-08,85.216287048,7.48032,16.1417,19.64735,26.505245296259755,-0.6109111674598577,-1.085499419988077,-1.0977095883402699,14.339730912203194
D:\research\data\ModelNet10\monitor\train\monitor_0017.off,monitor,train,7942,6207,6207,13201,4330.927021414142,0.7147923785136377,7.18500001441091e-09,71.68763874999999,9.923356,26.97938,20.6863,35.415857284232665,-1.4773653630067536,-0.5931326905061751,-1.168582960715156,18.091803685136156
D:\research\data\ModelNet10\monitor\train\monitor_0018.off,monitor,train,471,378,378,778,969.3038043673738,2.612678717971359,0.002127368600213704,122.155060847,7.82038,20.19793,15.101,26.40369142050596,-0.3965642887473464,0.06245440552016978,-5.117113292993635,16.25051393399851
D:\research\data\ModelNet10\monitor\train\monitor_0019.off,monitor,train,3321,2613,2613,5523,751.2572336100554,0.28805875521857754,2.6208999979321357e-07,85.19891720040002,7.87401,17.32284,14.0579,23.658093151302367,-0.7248950879253169,-1.3661547118337836,0.7027141017765575,11.921412703819533
D:\research\data\ModelNet10\monitor\train\monitor_0020.off,monitor,train,804,600,600,1302,1553.1058659633786,2.6058823254419132,0.0026309589999999887,87.7116686708,8.26772,15.74806,15.8743,23.840092035308924,0.8368827611940283,-0.08225474129353388,-0.5351820547263679,11.78510682357601
D:\research\data\ModelNet10\monitor\train\monitor_0021.off,monitor,train,3119,2419,2419,5132,1259.178803227216,0.5240028311390826,2.6467194128786896e-07,73.39713844909998,6.9074,19.99999,13.7854,25.253693352064367,0.20956415421609212,0.012617784225713408,-4.708933816928617,15.225648147213821
D:\research\data\ModelNet10\monitor\train\monitor_0022.off,monitor,train,1756,1586,1586,3244,124400.27232455906,78.53552545742369,0.00021770345000039076,13888.925493416999,44.25358,204.26,181.74748,276.9705280876772,-19.802749058086757,-23.67528947608204,-55.55706526195898,193.08555362045112
D:\research\data\ModelNet10\monitor\train\monitor_0023.off,monitor,train,7167,6942,6942,13951,529188.9064692294,76.29597844135351,0.00019100000000111736,49227.224182730315,198.213,362.25,333.504,530.7903294946132,40.210824543044424,5.689194404911422,-151.4302916059584,373.3355558594181
D:\research\data\ModelNet10\monitor\train\monitor_0024.off,monitor,train,6450,4498,4498,9972,136683.90424141227,30.674125727426308,8.500000008987429e-07,10236.452399784033,72.49997,207.5,132.911,256.8614988101582,4.3071952573643255,-15.266936124031073,-15.513725820154788,144.14127578696878
D:\research\data\ModelNet10\monitor\train\monitor_0025.off,monitor,train,2442,1776,1776,3885,1897.3121388623229,1.0713224951227134,3.9439999999999744e-06,144.37479000000002,10.4935,22.5,19.7904,31.74938541783132,-1.0222958886159048,0.018726650286650603,-4.012154062244112,17.918427425522253
D:\research\data\ModelNet10\monitor\train\monitor_0026.off,monitor,train,65844,65707,65707,130097,1289.7609292394216,0.019675386399182287,5.000000026218163e-10,96.78386437500001,3.6351,18.875,14.75,24.228951215642827,1.2370124567158276,5.221149293785413,2.0603604979950796,17.513507840844756
D:\research\data\ModelNet10\monitor\train\monitor_0027.off,monitor,train,8652,9393,9393,17407,2343093.9302005526,256.3279652336264,0.0001299999999883894,130636.794675,326.676,684.78,702.057,1033.694775368919,-81.58737332408981,34.1821301433196,-158.88380394128464,617.4494653657671
D:\research\data\ModelNet10\monitor\train\monitor_0028.off,monitor,train,4188,2776,2776,6256,1347.3826858281284,0.48960126665266085,5.305000000016308e-07,111.5997708945,7.87402,20.472402,14.9606,26.550687128019945,0.40187783190067466,-0.1201581191499532,-5.170957249283713,16.368129745930396
D:\research\data\ModelNet10\monitor\train\monitor_0029.off,monitor,train,4051,3717,3717,7595,11916.170023685947,3.2162402223173885,7.03499999995139e-06,518.2538875,17.59185,44.1245,35.09634,59.060966535166855,4.184191314490201,-2.2464499131078846,-13.894768785485256,40.26414797359954
D:\research\data\ModelNet10\monitor\train\monitor_0030.off,monitor,train,636,484,484,1042,2024.2600695662402,4.325342028987692,0.0018263385186101468,176.7001880936128,6.7581,22.4409,18.1444,29.63925032419005,-0.38590959119496915,-2.504456380503146,-4.545708132075456,19.365168567487
D:\research\data\ModelNet10\monitor\train\monitor_0031.off,monitor,train,1629,1314,1314,2786,2940.4535762951705,2.2758928609095808,3.739999999999256e-07,145.77776946749998,6.69291,22.4409,18.3738,29.76550962973925,0.5026912737875981,-2.3101022344997393,-0.9200844358502182,16.96487563317518
D:\research\data\ModelNet10\monitor\train\monitor_0032.off,monitor,train,5183,3525,3525,7834,1394.7053839096172,0.41757646224839834,6.263346295734557e-06,109.3526322786,2.50001,16.3386,13.661392,21.443729417658766,-0.11725571001349425,0.3634831178853949,1.4053087071193826,11.711810032482228
D:\research\data\ModelNet10\monitor\train\monitor_0033.off,monitor,train,182,148,148,313,1106.266155765413,7.57716545044803,0.03874008000000001,102.881979277,7.874,17.7166,14.370098,24.13249900216726,0.7155186813186825,1.0989010989004898e-05,-4.435631131868136,14.711669941340421
D:\research\data\ModelNet10\monitor\train\monitor_0034.off,monitor,train,2445,1935,1935,4125,13965.061369768202,7.258347905284912,1.1810999999028364e-06,1002.6023664462,10.795322,66.535478,36.377926,76.59544575125628,-4.768173216360094,0.8572410670756676,-15.137058680163557,47.708897013306725
D:\research\data\ModelNet10\monitor\train\monitor_0035.off,monitor,train,5068,4138,4138,8690,1841.6571569459343,0.4459218297689893,1.4336666279164716e-07,161.96121934447498,8.14957,25.5905,19.3075,33.07670989812772,-0.3154298303078128,-1.3244166247040303,-0.2850816929755346,17.07129238933386
D:\research\data\ModelNet10\monitor\train\monitor_0036.off,monitor,train,732,674,674,1375,734112.6906140565,1089.1879682701094,0.03288554999998944,38362.5,288.501,279.0,244.25,469.8211250050385,-80.37086338797775,-43.11922404371578,-93.99593153005455,331.5154229774581
D:\research\data\ModelNet10\monitor\train\monitor_0037.off,monitor,train,336,284,284,594,54478.65586286684,191.8262530382635,0.02699880000000002,5718.977425,77.1757,163.25,111.5398,212.24461867036817,-14.5684137261905,-17.06629464285712,-23.893500000000085,127.54046667196964
D:\research\data\ModelNet10\monitor\train\monitor_0038.off,monitor,train,260,188,188,412,461.94699827999995,2.5243005370491804,0.000331979999999997,58.96875,6.5,12.75,12.5179,19.013424741744974,-0.07604076923076875,-1.0468369230769217,0.3432169230769215,9.554918343858926
D:\research\data\ModelNet10\monitor\train\monitor_0039.off,monitor,train,452,320,320,683,29759.93127681998,97.89451077901316,9.538000000000555e-05,2626.93614375,24.0157,87.795,73.2283,116.82080205331584,0.8736256637167997,2.553729646017701,-17.869137610619497,72.45768638356623
D:\research\data\ModelNet10\monitor\train\monitor_0040.off,monitor,train,3040,2438,2438,5159,1948.619666269577,0.8561597830709933,8.323364704321319e-07,92.71829046434742,5.9809,18.75438,13.6862,23.975195607844373,0.3671298684210537,0.06331125328947514,0.3268495296052591,11.274300748252095
D:\research\data\ModelNet10\monitor\train\monitor_0041.off,monitor,train,7877,7265,7265,14834,2474.997235444652,0.3532178158191515,8.255999999994256e-06,133.34453639100002,5.89652,20.1181,23.4394,31.446977089704504,-0.9084698743176424,-1.9509671258093186,2.2133670629681395,17.277156698232588
D:\research\data\ModelNet10\monitor\train\monitor_0042.off,monitor,train,387,281,281,611,1503.1791417901477,5.466105970145993,0.0005499499999999986,71.21875,8.2806,14.75,14.2766,22.134862636122232,0.9094018087855303,0.057472868217054204,-2.2415733850129262,11.99664109024871
D:\research\data\ModelNet10\monitor\train\monitor_0043.off,monitor,train,2093,2130,2130,4095,1455.2908288723097,0.6832351309259661,4.008300000001453e-05,72.52114591499999,5.6,15.0,16.75,23.17158820624948,-1.0358486383181922,-0.5529473483038736,-1.9119946106067904,13.169723568389541
D:\research\data\ModelNet10\monitor\train\monitor_0044.off,monitor,train,705,513,513,1124,2028.528136728557,4.0815455467375354,0.015625000000000028,60.72358245799999,8.05146,15.2428,14.80747,22.72509907068614,-2.7448756737588806,0.28266709219858344,0.06617796170212775,10.857198150960343
D:\research\data\ModelNet10\monitor\train\monitor_0045.off,monitor,train,2068,2180,2180,4108,2269.7442784380078,1.042123176509647,3.0169999998795605e-07,123.28305813760925,8.13261,20.876,12.7544,25.78025292296606,-0.19834585686653622,-0.12755234042553174,-3.9110026150870345,15.28962177933318
D:\research\data\ModelNet10\monitor\train\monitor_0046.off,monitor,train,2160,2523,2523,4598,1115.941303011907,0.44283385040154954,6.700000000043914e-09,115.80847763475002,7.87402,21.65351,15.5512,27.797742852981788,-0.34611892129629457,-1.4653043444444414,-3.150058958333346,16.104047988964034
D:\research\data\ModelNet10\monitor\train\monitor_0047.off,monitor,train,1273,2231,2231,3478,1419.176343834071,0.6386932240477354,0.00011700000000000009,79.19944482199999,9.3496,20.0494,16.094406,27.35732744646004,0.07057879025922963,-0.1240615868028276,-2.8543736410055014,14.918619885362059
D:\research\data\ModelNet10\monitor\train\monitor_0048.off,monitor,train,1226,1154,1154,2301,186655.78954274819,162.16836624044154,0.0011442999999998324,14781.750860159998,65.43692,236.68815,178.392,303.5242601729043,2.391298572593804,-1.0545035481239764,-53.11239714518796,186.0957966051127
D:\research\data\ModelNet10\monitor\train\monitor_0049.off,monitor,train,8763,9454,9454,17835,1543.204870407754,0.16354439067483564,8.724399999965953e-06,103.67686120935001,5.63603,21.068204,13.5485,25.674810733411768,-1.5355651719731052,1.565356865228801,-1.6200055616797882,14.536680072146293
D:\research\data\ModelNet10\monitor\train\monitor_0050.off,monitor,train,4616,4234,4234,8659,1287.837706400947,0.3061178289519713,2.5450000000080877e-06,94.81819242,9.40588,16.372,13.6918,23.323343452738502,0.2100569449740067,-1.2318275563258276,-0.013905701689753736,11.742223888358303
D:\research\data\ModelNet10\monitor\train\monitor_0051.off,monitor,train,732,624,624,1301,1332.2429972764676,2.1384317773298,0.0005070107452535001,94.93768251675016,6.45669,19.6867,11.5308,23.71105968290114,-0.051862622950819746,-0.0005686557377051421,-0.36170628961748336,11.521230948802303
D:\research\data\ModelNet10\monitor\train\monitor_0052.off,monitor,train,11650,10686,10686,21853,658.4981012586401,0.061622506200506515,1.50927501376701e-06,69.85710637114741,6.29921,14.56287,15.28661,22.032650193589966,0.934122141630943,-0.016113358798281126,5.952547290214421,14.578408421554837
D:\research\data\ModelNet10\monitor\train\monitor_0053.off,monitor,train,8689,7482,7482,15314,79980.40735627153,10.814008566288921,8.506000000177948e-06,2996.151763794112,57.5909,105.52501,75.1218,141.75868345025674,-12.659774709402642,-8.475111326619873,-12.892831947749446,79.45308750021016
D:\research\data\ModelNet10\monitor\train\monitor_0054.off,monitor,train,20237,19278,19278,38590,146.37294964747298,0.007597869174537848,9.999999930872275e-12,10.922141,2.20698,6.867,5.661,9.16915321719514,0.24491695854129877,1.5646172654049737,0.13309055981617865,5.81942947420288
D:\research\data\ModelNet10\monitor\train\monitor_0055.off,monitor,train,4459,4213,4213,8527,1317.2236227614424,0.31550266413447786,3.19999998667133e-09,110.31990081350001,9.10461,20.2983,17.0738,28.04335130796781,0.6879575969948729,3.131622353218225,-2.1894336326530652,17.094230651757574
D:\research\data\ModelNet10\monitor\train\monitor_0056.off,monitor,train,7605,7331,7331,14803,2467.232505836445,0.3404957915865971,3.990000000000824e-06,232.65497169600002,18.7416,34.2707,22.8346,45.24541309580452,0.6632498224852154,-2.2306952728468152,1.099331257856673,22.038424293713675
D:\research\data\ModelNet10\monitor\train\monitor_0057.off,monitor,train,5752,5614,5614,11058,146949.39321626112,26.287905763195266,0.00023940101550540887,11609.674946100002,74.8616,238.1887,146.457,289.4611697814579,-19.76889671418526,-11.972971349095925,-35.93345350312943,170.59832697288115
D:\research\data\ModelNet10\monitor\train\monitor_0058.off,monitor,train,676,606,606,1247,51879.79574999918,85.61022400989967,0.0005249999999961119,6251.798934552499,40.0,159.0,121.8932,204.30113119177778,-14.692242633136086,1.67175656804735,-38.70987485207104,128.59954098898987
D:\research\data\ModelNet10\monitor\train\monitor_0059.off,monitor,train,1002,841,841,1718,124375.89941041946,147.89048681381624,0.0007768432917892264,11011.512266279342,126.175,159.018,190.5841,278.44057556651114,26.90221756487026,-4.258915169660682,-13.325295309381305,132.02844126952536
D:\research\data\ModelNet10\monitor\train\monitor_0060.off,monitor,train,1622,914,914,2182,4471.590387707572,4.990614271995059,0.005559676914499965,143.4230424804984,17.7165,17.32286,17.15788,30.138823748182343,-0.4943742034525292,-0.10348753267570975,-3.3674257324291212,17.014518856189714
D:\research\data\ModelNet10\monitor\train\monitor_0061.off,monitor,train,1310,1132,1132,2352,1034.521404792299,0.9138881667776528,0.0006464508014455918,71.22295873770001,5.93896,14.21102,14.5,21.15358918297318,-0.2436457160305342,-0.03452363206106721,-4.246281621374027,13.563471990925287
D:\research\data\ModelNet10\monitor\train\monitor_0062.off,monitor,train,2956,2246,2246,4847,1343.7842707312554,0.6001716260523723,1.1488000000000985e-05,150.96647077941,7.379522,23.779554,20.47284,32.23448015794578,-2.4375848592693066,-0.19966689851150107,-4.081174946549403,18.743684506279838
D:\research\data\ModelNet10\monitor\train\monitor_0063.off,monitor,train,1455,1184,1184,2496,2523.0716226189825,2.1381962903550744,6.262513949998287e-05,224.87833109053673,9.126178,27.000178,18.5134,33.98591938552447,1.456932653608244,2.1789667780068616,-6.733822872852187,22.444399388948092
D:\research\data\ModelNet10\monitor\train\monitor_0064.off,monitor,train,2081,2124,2124,4080,1020.9525468828473,0.4806744571011504,3.9311500000016424e-05,76.21563163254001,5.6,15.0,16.75,23.17158820624948,-1.0277006246996536,-0.5561589581931736,-1.9320808265257148,13.188411486029697
D:\research\data\ModelNet10\monitor\train\monitor_0065.off,monitor,train,5393,4485,4485,9413,10553.944339415786,2.385072167099625,7.000000768524954e-09,814.9388380275001,18.0728,46.75,45.1644,67.46859734128168,-2.923997051733683,-0.05231218245874292,-5.129870107546805,36.294258499873465
D:\research\data\ModelNet10\monitor\train\monitor_0066.off,monitor,train,3115,2370,2370,5110,2124.787260688982,0.8965347091514707,1.3957628447274845e-05,101.66300767281214,5.5826,20.9426,19.2826,29.009939336027575,-1.2682783248796128,1.8444355194221524,0.03947278330659906,15.653656914386513
D:\research\data\ModelNet10\monitor\train\monitor_0067.off,monitor,train,5427,7551,7551,12896,1370.0695751569328,0.181586424805426,2.3060500002891615e-06,143.34600429558566,5.62451,23.5,19.178692,30.849754287043584,-1.7154392181684104,0.05150166021743059,-3.9340013084577032,17.05483360681975
D:\research\data\ModelNet10\monitor\train\monitor_0068.off,monitor,train,1568,1314,1314,2754,1548.473352584423,1.1784424296685094,3.999999999559911e-06,67.19308588217997,6.4873,15.3543,14.158,21.869809184810006,-0.4423966836734676,-0.6925138730867396,-3.925055548469371,13.862569445535318
